Folder,Label
sample_diff11180,0
sample2992,1
sample4545,1
sample7975,1
sample7011,1
sample_diff2590,0
sample_diff17,0
sample_diff2095,0
sample2286,1
sample7076,1
sample2417,1
sample_diff8135,0
sample4727,1
sample4233,1
sample5111,1
sample4506,1
sample6253,1
sample_diff7283,0
sample3645,1
sample_diff3754,0
sample_diff1742,0
sample_diff6638,0
sample_diff2280,0
sample5493,1
sample42,1
sample183,1
sample_diff9715,0
sample9454,1
sample9420,1
sample3060,1
sample_diff9032,0
sample_diff7646,0
sample9617,1
sample_diff2893,0
sample2093,1
sample_diff8098,0
sample6684,1
sample_diff5221,0
sample7172,1
sample_diff2401,0
sample1504,1
sample2518,1
sample5138,1
sample_diff3751,0
sample_diff10454,0
sample_diff5405,0
sample6084,1
sample6049,1
sample_diff7898,0
sample_diff6016,0
sample_diff4382,0
sample_diff8960,0
sample_diff2565,0
sample7106,1
sample_diff9268,0
sample1040,1
sample4632,1
sample_diff4905,0
sample_diff994,0
sample_diff8272,0
sample_diff1901,0
sample5602,1
sample6188,1
sample_diff10022,0
sample8731,1
sample_diff7899,0
sample_diff10503,0
sample_diff1082,0
sample7343,1
sample_diff9379,0
sample4351,1
sample_diff2299,0
sample7197,1
sample3289,1
sample_diff5108,0
sample_diff6696,0
sample9666,1
sample_diff517,0
sample4984,1
sample_diff6261,0
sample_diff5285,0
sample3956,1
sample_diff3406,0
sample_diff5757,0
sample_diff10366,0
sample804,1
sample_diff9192,0
sample1907,1
sample3920,1
sample5345,1
sample8569,1
sample666,1
sample_diff2556,0
sample807,1
sample_diff4591,0
sample_diff9297,0
sample1671,1
sample2747,1
sample_diff11262,0
sample3273,1
sample1497,1
sample3166,1
sample4041,1
sample_diff440,0
sample_diff1917,0
sample9215,1
sample8722,1
sample4944,1
sample_diff1427,0
sample_diff239,0
sample_diff6355,0
sample_diff863,0
sample_diff9465,0
sample4608,1
sample_diff7923,0
sample5830,1
sample2887,1
sample_diff1075,0
sample_diff9919,0
sample4474,1
sample_diff9809,0
sample_diff7626,0
sample3119,1
sample5339,1
sample_diff6191,0
sample5309,1
sample_diff7091,0
sample6762,1
sample3148,1
sample2562,1
sample_diff305,0
sample5271,1
sample_diff6508,0
sample_diff1136,0
sample6189,1
sample9455,1
sample_diff9533,0
sample_diff2456,0
sample_diff800,0
sample_diff8701,0
sample_diff1109,0
sample4927,1
sample6115,1
sample_diff1168,0
sample6078,1
sample273,1
sample7326,1
sample691,1
sample2158,1
sample_diff4573,0
sample_diff27,0
sample3843,1
sample_diff7521,0
sample_diff1950,0
sample_diff3070,0
sample1367,1
sample_diff4211,0
sample_diff11006,0
sample862,1
sample_diff6921,0
sample528,1
sample_diff7606,0
sample_diff7682,0
sample_diff1362,0
sample1324,1
sample_diff4842,0
sample8012,1
sample_diff10095,0
sample4131,1
sample_diff8910,0
sample8349,1
sample293,1
sample_diff139,0
sample_diff5009,0
sample2174,1
sample3879,1
sample814,1
sample_diff8787,0
sample_diff1594,0
sample8555,1
sample_diff8452,0
sample_diff5063,0
sample_diff8877,0
sample9358,1
sample_diff1161,0
sample_diff4966,0
sample_diff10640,0
sample2903,1
sample_diff6884,0
sample_diff7183,0
sample_diff10500,0
sample_diff4605,0
sample_diff8974,0
sample_diff11074,0
sample_diff7515,0
sample8376,1
sample_diff9345,0
sample_diff3373,0
sample2827,1
sample_diff562,0
sample4185,1
sample2603,1
sample_diff1990,0
sample_diff7153,0
sample_diff4870,0
sample_diff8556,0
sample_diff8484,0
sample_diff223,0
sample_diff6619,0
sample1599,1
sample_diff4478,0
sample_diff9620,0
sample_diff10909,0
sample_diff1953,0
sample3242,1
sample6351,1
sample1088,1
sample_diff3131,0
sample5321,1
sample_diff5765,0
sample9540,1
sample_diff9285,0
sample8356,1
sample_diff2895,0
sample119,1
sample4008,1
sample_diff1894,0
sample_diff10008,0
sample3709,1
sample_diff11239,0
sample4567,1
sample_diff1746,0
sample6599,1
sample_diff2498,0
sample8218,1
sample7696,1
sample2153,1
sample_diff7354,0
sample994,1
sample7533,1
sample_diff11024,0
sample1302,1
sample9304,1
sample_diff2796,0
sample7345,1
sample_diff6526,0
sample_diff10481,0
sample4806,1
sample5920,1
sample_diff2471,0
sample1310,1
sample3424,1
sample_diff3621,0
sample_diff5023,0
sample1164,1
sample3575,1
sample_diff9686,0
sample_diff4592,0
sample_diff3325,0
sample_diff5051,0
sample_diff6475,0
sample_diff10038,0
sample5976,1
sample8781,1
sample9003,1
sample7539,1
sample_diff8768,0
sample3871,1
sample_diff7977,0
sample_diff9900,0
sample2933,1
sample_diff3897,0
sample_diff6214,0
sample_diff6152,0
sample2718,1
sample_diff5383,0
sample_diff9034,0
sample_diff10943,0
sample_diff2204,0
sample362,1
sample9227,1
sample_diff11095,0
sample366,1
sample5018,1
sample689,1
sample1241,1
sample_diff10872,0
sample_diff3403,0
sample_diff4945,0
sample3280,1
sample1202,1
sample_diff1933,0
sample_diff9565,0
sample_diff2371,0
sample_diff9417,0
sample4274,1
sample3249,1
sample_diff10912,0
sample6319,1
sample1942,1
sample_diff1210,0
sample4969,1
sample4157,1
sample8816,1
sample_diff7417,0
sample_diff936,0
sample_diff4611,0
sample6945,1
sample_diff3437,0
sample_diff10461,0
sample_diff1651,0
sample_diff6230,0
sample9331,1
sample_diff11143,0
sample_diff10315,0
sample_diff4978,0
sample2477,1
sample_diff8286,0
sample5193,1
sample8004,1
sample5407,1
sample_diff864,0
sample2405,1
sample6131,1
sample_diff1262,0
sample_diff3360,0
sample_diff9573,0
sample3872,1
sample_diff267,0
sample6414,1
sample_diff2661,0
sample520,1
sample_diff10070,0
sample_diff4664,0
sample_diff6255,0
sample_diff7031,0
sample1119,1
sample_diff5075,0
sample2363,1
sample6778,1
sample_diff10924,0
sample_diff3921,0
sample_diff1235,0
sample_diff9250,0
sample3670,1
sample_diff4828,0
sample3111,1
sample5882,1
sample_diff6176,0
sample_diff5837,0
sample_diff8173,0
sample7504,1
sample4221,1
sample_diff5061,0
sample_diff6746,0
sample3162,1
sample_diff11186,0
sample_diff2023,0
sample_diff5183,0
sample_diff7659,0
sample9674,1
sample5899,1
sample3091,1
sample133,1
sample6529,1
sample_diff5874,0
sample_diff6625,0
sample4593,1
sample_diff9418,0
sample_diff8703,0
sample_diff11147,0
sample_diff11200,0
sample1203,1
sample6885,1
sample2813,1
sample_diff2763,0
sample3187,1
sample3687,1
sample_diff9100,0
sample603,1
sample_diff6647,0
sample_diff5124,0
sample_diff8408,0
sample2108,1
sample_diff9239,0
sample_diff2976,0
sample3844,1
sample4441,1
sample5984,1
sample_diff1588,0
sample1064,1
sample7812,1
sample_diff11256,0
sample4757,1
sample6216,1
sample5099,1
sample842,1
sample5422,1
sample8818,1
sample1358,1
sample_diff10391,0
sample_diff7589,0
sample_diff7782,0
sample_diff1649,0
sample4712,1
sample2803,1
sample6761,1
sample_diff8802,0
sample9148,1
sample6721,1
sample6158,1
sample_diff7258,0
sample_diff9121,0
sample8988,1
sample_diff3826,0
sample_diff9311,0
sample4575,1
sample_diff4330,0
sample_diff7857,0
sample_diff492,0
sample1909,1
sample2362,1
sample9567,1
sample_diff6664,0
sample_diff5492,0
sample_diff700,0
sample9308,1
sample1507,1
sample7022,1
sample_diff441,0
sample227,1
sample8680,1
sample5598,1
sample_diff7719,0
sample_diff7818,0
sample4865,1
sample_diff3684,0
sample_diff9304,0
sample_diff5728,0
sample_diff8843,0
sample_diff9936,0
sample3994,1
sample_diff6281,0
sample_diff3831,0
sample_diff2008,0
sample_diff5184,0
sample_diff4856,0
sample_diff3320,0
sample_diff2041,0
sample8046,1
sample_diff1817,0
sample_diff2497,0
sample_diff5946,0
sample_diff2603,0
sample_diff4234,0
sample_diff11338,0
sample4045,1
sample_diff6802,0
sample9129,1
sample7336,1
sample_diff4676,0
sample_diff7953,0
sample_diff5944,0
sample5008,1
sample_diff2915,0
sample2233,1
sample_diff2995,0
sample_diff519,0
sample_diff6307,0
sample_diff9593,0
sample_diff8738,0
sample2530,1
sample_diff10129,0
sample_diff8020,0
sample331,1
sample_diff2490,0
sample_diff4399,0
sample_diff3295,0
sample_diff10979,0
sample_diff8465,0
sample5510,1
sample1380,1
sample_diff10758,0
sample6667,1
sample2385,1
sample8290,1
sample_diff8813,0
sample_diff4623,0
sample_diff668,0
sample9189,1
sample_diff5289,0
sample152,1
sample_diff3865,0
sample_diff6724,0
sample_diff8950,0
sample5125,1
sample_diff3192,0
sample7634,1
sample1096,1
sample_diff3922,0
sample8148,1
sample_diff8030,0
sample_diff1955,0
sample_diff973,0
sample_diff2860,0
sample_diff6617,0
sample_diff7425,0
sample_diff5544,0
sample2441,1
sample_diff6672,0
sample_diff2959,0
sample_diff6110,0
sample4819,1
sample7273,1
sample_diff5088,0
sample2901,1
sample8963,1
sample_diff1521,0
sample_diff430,0
sample9685,1
sample_diff5926,0
sample_diff9199,0
sample4369,1
sample_diff3717,0
sample_diff10414,0
sample_diff154,0
sample3013,1
sample_diff7928,0
sample3095,1
sample3349,1
sample3660,1
sample744,1
sample_diff579,0
sample9186,1
sample9205,1
sample_diff4082,0
sample3096,1
sample_diff538,0
sample8719,1
sample_diff5729,0
sample954,1
sample5062,1
sample_diff9412,0
sample_diff2403,0
sample_diff6282,0
sample6306,1
sample_diff8789,0
sample_diff2521,0
sample_diff8237,0
sample8852,1
sample2315,1
sample6492,1
sample_diff7387,0
sample3047,1
sample_diff8478,0
sample_diff1962,0
sample_diff7847,0
sample_diff9419,0
sample1866,1
sample6127,1
sample1552,1
sample6428,1
sample5163,1
sample_diff8586,0
sample_diff2683,0
sample_diff6262,0
sample3353,1
sample728,1
sample_diff613,0
sample1816,1
sample_diff6089,0
sample7411,1
sample1189,1
sample_diff2646,0
sample_diff3114,0
sample633,1
sample4966,1
sample8813,1
sample_diff5698,0
sample2973,1
sample7107,1
sample1420,1
sample5425,1
sample_diff9387,0
sample9547,1
sample7223,1
sample2344,1
sample_diff3173,0
sample7741,1
sample_diff7836,0
sample_diff238,0
sample2318,1
sample_diff3185,0
sample_diff7291,0
sample_diff5717,0
sample_diff8649,0
sample7145,1
sample5075,1
sample6924,1
sample2073,1
sample_diff6344,0
sample_diff1480,0
sample_diff3195,0
sample5965,1
sample1033,1
sample927,1
sample_diff9375,0
sample3359,1
sample9387,1
sample4718,1
sample_diff1133,0
sample_diff3806,0
sample997,1
sample3260,1
sample2582,1
sample_diff3836,0
sample_diff662,0
sample_diff119,0
sample4165,1
sample5617,1
sample_diff736,0
sample_diff10298,0
sample8932,1
sample_diff9280,0
sample8539,1
sample_diff1237,0
sample4379,1
sample_diff1042,0
sample_diff10541,0
sample4170,1
sample_diff3673,0
sample280,1
sample_diff3317,0
sample_diff2861,0
sample224,1
sample_diff7850,0
sample3904,1
sample_diff5200,0
sample_diff233,0
sample_diff2363,0
sample6652,1
sample970,1
sample_diff3393,0
sample9100,1
sample6394,1
sample_diff6297,0
sample_diff3531,0
sample_diff5630,0
sample5501,1
sample5272,1
sample_diff1516,0
sample4991,1
sample_diff1245,0
sample_diff4833,0
sample_diff6381,0
sample_diff4188,0
sample_diff10613,0
sample_diff4481,0
sample_diff5176,0
sample8383,1
sample_diff8043,0
sample8807,1
sample9571,1
sample_diff9060,0
sample_diff8127,0
sample7436,1
sample_diff10623,0
sample5980,1
sample8269,1
sample_diff10730,0
sample3430,1
sample_diff9029,0
sample8945,1
sample_diff9884,0
sample4022,1
sample_diff10504,0
sample8342,1
sample_diff7391,0
sample9557,1
sample217,1
sample2668,1
sample2704,1
sample7979,1
sample3229,1
sample5648,1
sample_diff2126,0
sample_diff4668,0
sample206,1
sample6571,1
sample_diff10811,0
sample2009,1
sample_diff1670,0
sample_diff7783,0
sample8372,1
sample3593,1
sample_diff10844,0
sample_diff3816,0
sample2194,1
sample2594,1
sample1596,1
sample6941,1
sample2552,1
sample_diff1577,0
sample5,1
sample3918,1
sample_diff10068,0
sample_diff5372,0
sample_diff1022,0
sample2842,1
sample15,1
sample_diff8267,0
sample_diff11255,0
sample_diff1520,0
sample_diff275,0
sample_diff3386,0
sample_diff8846,0
sample_diff157,0
sample_diff4440,0
sample947,1
sample_diff514,0
sample_diff11107,0
sample_diff7700,0
sample_diff6876,0
sample_diff10258,0
sample4485,1
sample5252,1
sample9115,1
sample8589,1
sample_diff7713,0
sample_diff5055,0
sample6202,1
sample8155,1
sample_diff2318,0
sample_diff1023,0
sample_diff6412,0
sample_diff1750,0
sample_diff3162,0
sample_diff11250,0
sample_diff11257,0
sample7536,1
sample_diff9229,0
sample7743,1
sample8617,1
sample7509,1
sample1110,1
sample_diff7143,0
sample_diff8852,0
sample_diff5074,0
sample_diff80,0
sample7905,1
sample8559,1
sample_diff2148,0
sample_diff9300,0
sample4456,1
sample_diff2852,0
sample9414,1
sample_diff4910,0
sample_diff3330,0
sample3519,1
sample_diff5141,0
sample_diff58,0
sample_diff1529,0
sample_diff1424,0
sample5014,1
sample_diff2022,0
sample_diff7361,0
sample_diff6799,0
sample_diff2587,0
sample_diff7661,0
sample5052,1
sample8536,1
sample_diff10828,0
sample_diff3978,0
sample5985,1
sample_diff10464,0
sample_diff4001,0
sample_diff4587,0
sample_diff3857,0
sample8074,1
sample2079,1
sample_diff3512,0
sample8069,1
sample_diff5036,0
sample_diff487,0
sample_diff8822,0
sample855,1
sample2425,1
sample_diff6291,0
sample_diff4348,0
sample5285,1
sample_diff7814,0
sample3657,1
sample_diff8129,0
sample_diff6622,0
sample8661,1
sample9582,1
sample_diff3970,0
sample_diff1,0
sample4724,1
sample_diff1440,0
sample_diff5307,0
sample_diff3915,0
sample_diff4683,0
sample_diff1142,0
sample_diff5673,0
sample8493,1
sample7138,1
sample_diff4976,0
sample_diff5356,0
sample_diff647,0
sample5222,1
sample859,1
sample9307,1
sample_diff11289,0
sample1894,1
sample_diff680,0
sample3090,1
sample_diff8671,0
sample591,1
sample1560,1
sample8810,1
sample1902,1
sample_diff1921,0
sample8550,1
sample8013,1
sample_diff2435,0
sample4568,1
sample_diff882,0
sample_diff7554,0
sample_diff7319,0
sample4949,1
sample6908,1
sample2677,1
sample6586,1
sample_diff2173,0
sample181,1
sample_diff10259,0
sample196,1
sample4378,1
sample5367,1
sample_diff1834,0
sample_diff3643,0
sample_diff9316,0
sample_diff751,0
sample8368,1
sample_diff10849,0
sample2545,1
sample7571,1
sample2885,1
sample8780,1
sample1500,1
sample_diff9117,0
sample5082,1
sample4423,1
sample7335,1
sample7733,1
sample376,1
sample_diff4628,0
sample348,1
sample_diff2990,0
sample_diff6231,0
sample5819,1
sample_diff737,0
sample_diff7686,0
sample7783,1
sample3288,1
sample_diff7522,0
sample_diff7215,0
sample_diff9275,0
sample_diff1194,0
sample7913,1
sample439,1
sample_diff8661,0
sample6555,1
sample_diff3292,0
sample_diff11049,0
sample2119,1
sample_diff9907,0
sample_diff4836,0
sample6527,1
sample_diff6126,0
sample6093,1
sample2267,1
sample417,1
sample_diff10390,0
sample_diff1574,0
sample_diff3619,0
sample117,1
sample_diff5057,0
sample2361,1
sample_diff2979,0
sample2631,1
sample_diff3484,0
sample_diff1542,0
sample_diff8669,0
sample1630,1
sample6868,1
sample8745,1
sample_diff5513,0
sample_diff8239,0
sample2805,1
sample_diff1811,0
sample7091,1
sample9060,1
sample2007,1
sample_diff1361,0
sample4638,1
sample8314,1
sample1458,1
sample_diff918,0
sample316,1
sample_diff513,0
sample_diff7124,0
sample_diff5796,0
sample3611,1
sample4166,1
sample_diff8053,0
sample4580,1
sample_diff6098,0
sample_diff5260,0
sample8440,1
sample_diff10061,0
sample6013,1
sample5119,1
sample3414,1
sample4548,1
sample_diff3046,0
sample_diff1265,0
sample_diff6270,0
sample_diff3732,0
sample_diff7924,0
sample6936,1
sample_diff686,0
sample_diff8993,0
sample_diff3887,0
sample_diff6703,0
sample9350,1
sample2129,1
sample6564,1
sample_diff9737,0
sample_diff3926,0
sample3131,1
sample1912,1
sample7819,1
sample_diff4433,0
sample_diff2194,0
sample7089,1
sample3842,1
sample852,1
sample3748,1
sample_diff6148,0
sample_diff927,0
sample_diff781,0
sample4063,1
sample_diff9974,0
sample_diff9960,0
sample4829,1
sample6518,1
sample_diff2502,0
sample1710,1
sample7377,1
sample1074,1
sample6702,1
sample761,1
sample7587,1
sample6940,1
sample7591,1
sample_diff8379,0
sample_diff6820,0
sample7038,1
sample8920,1
sample_diff4420,0
sample6233,1
sample7962,1
sample_diff2365,0
sample_diff10217,0
sample_diff9896,0
sample_diff5730,0
sample_diff9535,0
sample5558,1
sample205,1
sample_diff8560,0
sample_diff4412,0
sample_diff5593,0
sample8987,1
sample_diff5841,0
sample5991,1
sample_diff9076,0
sample7690,1
sample8425,1
sample_diff5795,0
sample_diff6493,0
sample_diff9022,0
sample2694,1
sample_diff10954,0
sample_diff9863,0
sample4504,1
sample4803,1
sample7379,1
sample7060,1
sample278,1
sample_diff3213,0
sample_diff11072,0
sample_diff2625,0
sample_diff8770,0
sample_diff1184,0
sample627,1
sample_diff9652,0
sample1776,1
sample_diff5691,0
sample_diff7241,0
sample_diff1710,0
sample_diff535,0
sample_diff7208,0
sample604,1
sample_diff7296,0
sample_diff11361,0
sample9042,1
sample_diff1564,0
sample_diff4106,0
sample_diff6233,0
sample_diff8356,0
sample_diff9518,0
sample_diff3414,0
sample_diff6423,0
sample_diff5635,0
sample_diff9489,0
sample4866,1
sample_diff5353,0
sample1637,1
sample_diff9935,0
sample4417,1
sample6417,1
sample_diff6762,0
sample_diff8223,0
sample3075,1
sample8139,1
sample_diff4111,0
sample_diff399,0
sample_diff3318,0
sample_diff3602,0
sample_diff3916,0
sample_diff4245,0
sample_diff892,0
sample4877,1
sample9266,1
sample7961,1
sample_diff6498,0
sample2900,1
sample_diff9282,0
sample_diff8021,0
sample7187,1
sample_diff8450,0
sample_diff8256,0
sample846,1
sample_diff3299,0
sample7215,1
sample8247,1
sample_diff5932,0
sample_diff7658,0
sample4744,1
